Year,Month,Day,AreaCode,CatchKG,DiscardedKG,Vessel_ID
2014,10,1,6,,1474.17,23277
2014,10,1,6,,635.03,29863
2014,10,1,6,,226.8,30282
2014,10,1,8,,,25550
2014,10,1,8,,,25688
2014,10,1,8,7028.59,22.68,25869
2014,10,1,8,,,27118
2014,10,1,8,,,30623
2014,10,1,9,,,24893
2014,10,1,9,,,27080
2014,9,30,3,,,20680
2014,9,30,3,,,27558
2014,9,30,3,,1.81,29568
2014,9,30,3,,,30015
2014,9,30,3,,,310026
2014,9,30,3,,2.72,310913
2014,9,30,3,,244.48,310988
2014,9,30,3,,10.89,312405
2014,9,30,4,,19.5,20881
2014,9,30,4,,0.91,21838
2014,9,30,4,,907.2,22200
2014,9,30,4,,,24013
2014,9,30,4,,,24208
2014,9,30,4,,1.36,30629
2014,9,30,4,,,311875
2014,9,30,4,,12.7,312405
2014,9,30,5,311.41,453.59,23277
2014,9,30,5,,,23734
2014,9,30,5,,,25060
2014,9,30,5,,,28120
2014,9,30,5,,752.96,29863
2014,9,30,5,,250.38,30282
2014,9,30,6,1193.25,530.71,23276
2014,9,30,6,311.41,498.96,23277
2014,9,30,6,,,23734
2014,9,30,6,,945.29,29863
2014,9,30,6,,136.08,30282
2014,9,30,8,,,25550
2014,9,30,8,,,25688
2014,9,30,8,,,25856
2014,9,30,8,1606.22,,25869
2014,9,30,8,,,28753
2014,9,30,8,,,30623
2014,9,30,9,,,24893
2014,9,30,9,,,27080
2014,9,29,1,1.78,,23133
2014,9,29,3,,,20680
2014,9,29,3,,,24013
2014,9,29,3,,,30015
2014,9,29,3,,,310026
2014,9,29,3,,7.71,310913
2014,9,29,3,,76.2,310988
2014,9,29,3,,3.18,312405
2014,9,29,4,,513.93,22200
2014,9,29,4,,,24208
2014,9,29,4,,1.81,30629
2014,9,29,4,,,311875
2014,9,29,5,,129.73,22200
2014,9,29,5,140.12,294.84,23277
2014,9,29,5,,,25060
2014,9,29,5,,,25204
2014,9,29,5,,,25386
2014,9,29,5,,,28120
2014,9,29,5,,408.24,30282
2014,9,29,6,77.85,226.8,23277
2014,9,29,6,,,23734
2014,9,29,6,,45.36,30282
2014,9,29,7,,468.56,23276
2014,9,29,7,37.34,52.17,25278
2014,9,28,3,,,20680
2014,9,28,3,,,24013
2014,9,28,3,,,30015
2014,9,28,3,,,310026
2014,9,28,3,,4.08,310913
2014,9,28,3,,64.87,310988
2014,9,28,3,,24.95,312405
2014,9,28,4,,,24208
2014,9,28,4,,90.72,30282
2014,9,28,4,,3.18,30629
2014,9,28,4,,,311875
2014,9,28,5,,244.94,23276
2014,9,28,5,,,28120
2014,9,28,5,388.98,68.04,30282
2014,9,28,6,,,23734
2014,9,28,8,,,26071
2014,9,28,8,,,28753
2014,9,27,3,,,20680
2014,9,27,3,,,24013
2014,9,27,3,,109.31,29456
2014,9,27,3,,,30015
2014,9,27,3,,,310026
2014,9,27,4,,,24208
2014,9,27,4,,,25060
2014,9,27,4,1037.17,181.44,30282
2014,9,27,8,,,25856
2014,9,26,3,,,20680
2014,9,26,3,,4.54,30282
2014,9,26,3,,,310026
2014,9,26,5,,,24220
2014,9,26,8,,,25856
2014,9,25,1,,0.91,310641
2014,9,25,6,,,24220
2014,9,24,6,,,24220
2014,9,23,5,,1930.94,20513
2014,9,23,5,,,24220
2014,9,23,8,,,24882
2014,9,23,8,1.33,2008.49,25278
2014,9,23,8,2718.18,,25869
2014,9,23,8,,,26282
2014,9,22,3,,13.61,29560
2014,9,22,3,,,30015
2014,9,22,3,,,310026
2014,9,22,6,,2203.09,20513
2014,9,22,6,,,23734
2014,9,22,8,,,24882
2014,9,22,8,,1723.65,25278
2014,9,22,8,,,25856
2014,9,22,8,3717.15,,25869
2014,9,22,8,,,26282
2014,9,21,3,,,30015
2014,9,21,3,,0.91,30282
2014,9,21,3,,,310026
2014,9,21,3,,3.63,310988
2014,9,21,4,,0.91,30282
2014,9,21,4,,,311875
2014,9,21,5,,,20600
2014,9,21,6,,47.63,20513
2014,9,21,8,,,25856
2014,9,21,8,,,26282
2014,9,20,3,,,30015
2014,9,20,3,,9.98,30282
2014,9,20,3,,19.05,312405
2014,9,20,4,,,311875
2014,9,20,5,,,20600
2014,9,20,5,,,25320
2014,9,20,6,,734.37,20513
2014,9,20,6,,,24220
2014,9,20,8,,,26282
2014,9,20,8,,,26582
2014,9,19,3,,,30015
2014,9,19,3,,3.63,30282
2014,9,19,4,,14.51,30282
2014,9,19,5,,,20600
2014,9,19,5,1382.12,90.72,23276
2014,9,19,5,,601.92,23291
2014,9,19,5,,,25320
2014,9,19,6,,,20600
2014,9,19,6,,831.89,22252
2014,9,19,6,,403.24,23291
2014,9,18,3,,19.05,310913
2014,9,18,4,,136.08,20093
2014,9,18,4,,7.26,30282
2014,9,18,4,,,311875
2014,9,18,5,991.29,1039.18,23276
2014,9,18,5,,,25320
2014,9,18,6,,,20600
2014,9,18,6,,2556.89,22252
2014,9,18,6,,155.13,23291
2014,9,18,8,415.93,,25869
2014,9,18,8,,,26850
2014,9,17,3,,,20680
2014,9,17,3,,82.55,29560
2014,9,17,3,,5.44,310913
2014,9,17,4,,2.27,30629
2014,9,17,4,,8.16,310913
2014,9,17,4,,,311875
2014,9,17,4,,803.31,312405
2014,9,17,5,,136.08,20881
2014,9,17,5,,,25320
2014,9,17,5,,,30015
2014,9,17,5,,9.07,310988
2014,9,17,6,,,20600
2014,9,17,6,312.68,2630.83,20881
2014,9,17,6,,6489.54,22252
2014,9,17,6,1.67,1206.1,23276
2014,9,17,6,,193.68,23291
2014,9,17,6,,,24220
2014,9,17,8,,,25856
2014,9,17,8,7736.13,,25869
2014,9,16,3,,,20680
2014,9,16,3,,285.31,29560
2014,9,16,3,,14.06,310913
2014,9,16,3,,20.41,310988
2014,9,16,3,,85.73,312405
2014,9,16,4,,2.72,30629
2014,9,16,4,,,310026
2014,9,16,5,,22.68,20513
2014,9,16,5,,3963.04,23276
2014,9,16,5,,,24198
2014,9,16,5,,,25320
2014,9,16,6,,79.38,20513
2014,9,16,6,195.41,1669.23,20881
2014,9,16,6,,181.44,21838
2014,9,16,6,,78.47,23291
2014,9,16,7,,98.88,22252
2014,9,16,8,,,25383
2014,9,16,8,,,29772
2014,9,15,3,,,20680
2014,9,15,3,,610.98,22954
2014,9,15,3,,621.42,29560
2014,9,15,3,,16.32,310913
2014,9,15,3,,18.14,310988
2014,9,15,4,,2.72,30629
2014,9,15,4,,,310026
2014,9,15,5,,1969.95,23276
2014,9,15,5,,519.82,23291
2014,9,15,5,,,24198
2014,9,15,5,,,25320
2014,9,15,6,,453.6,20513
2014,9,15,6,,2497.02,20881
2014,9,15,6,,317.52,21489
2014,9,15,6,,6483.18,21838
2014,9,15,6,,291.66,23291
2014,9,15,6,,226.8,29923
2014,9,15,8,,,24882
2014,9,15,8,14166.41,863.64,25278
2014,9,15,8,,,27473
2014,9,15,8,,,29772
2014,9,15,9,,447.24,22252
2014,9,14,3,,,20680
2014,9,14,3,,525.72,22954
2014,9,14,3,,20.87,310913
2014,9,14,3,,1.81,310988
2014,9,14,4,,1123.54,29560
2014,9,14,4,,,310026
2014,9,14,5,,,25320
2014,9,14,5,,72.57,29923
2014,9,14,6,,179.17,20513
2014,9,14,6,,56.7,21489
2014,9,14,6,,4456.08,21838
2014,9,14,6,,485.35,29923
2014,9,14,8,416.99,1244.21,20689
2014,9,14,8,,32.66,25278
2014,9,14,8,,,25856
2014,9,14,8,,,28753
2014,9,14,8,,,29772
2014,9,14,9,,,23162
2014,9,13,3,,,20680
2014,9,13,3,,184.61,22954
2014,9,13,3,,2540.12,29560
2014,9,13,4,,,310026
2014,9,13,5,,158.76,21838
2014,9,13,5,,,24198
2014,9,13,5,,249.48,29863
2014,9,13,6,,154.22,20513
2014,9,13,6,,272.16,21838
2014,9,13,6,,548.85,29923
2014,9,13,6,1276.9,34.02,30159
2014,9,13,8,753.67,1142.14,20689
2014,9,13,8,,,24882
2014,9,13,8,,,25856
2014,9,13,8,,,28753
2014,9,13,9,,,23162
2014,9,12,3,,,20680
2014,9,12,3,,362.88,22954
2014,9,12,4,,,310026
2014,9,12,5,,,21933
2014,9,12,5,,145.6,29863
2014,9,12,6,,31.75,21489
2014,9,12,6,,168.28,29863
2014,9,12,6,,385.56,29923
2014,9,12,8,,,25856
2014,9,12,8,,616.9,29518
2014,9,12,9,30.89,63.5,20689
2014,9,12,9,,332.48,22252
2014,9,12,9,,,23162
2014,9,11,4,,2.27,30629
2014,9,11,4,,,310026
2014,9,11,5,,,21933
2014,9,11,5,,,24198
2014,9,11,6,,461.76,29863
2014,9,11,6,,,30015
2014,9,11,6,3634.37,883.6,30159
2014,9,11,8,,170.1,20689
2014,9,11,8,,,25856
2014,9,11,8,,79.38,29518
2014,9,11,8,,,29772
2014,9,11,9,,1172.08,22252
2014,9,11,9,,,23162
2014,9,10,4,,281.23,22200
2014,9,10,4,,,310026
2014,9,10,4,,,311875
2014,9,10,5,,243.13,20881
2014,9,10,5,,,21933
2014,9,10,5,,,24477
2014,9,10,6,791.42,1580.76,20881
2014,9,10,6,,1239.67,29863
2014,9,10,6,,,30015
2014,9,10,6,,703.07,30159
2014,9,10,7,,36.29,29518
2014,9,10,7,,,310332
2014,9,10,9,,,20600
2014,9,10,9,,1123.55,22252
2014,9,10,9,,,23162
2014,9,9,3,,112.5,22954
2014,9,9,3,,90.72,23276
2014,9,9,4,,34.02,22200
2014,9,9,4,,174.63,29863
2014,9,9,4,,,310026
2014,9,9,4,,,311875
2014,9,9,5,,,21933
2014,9,9,5,,90.72,22200
2014,9,9,5,,45.36,23291
2014,9,9,5,,,23670
2014,9,9,5,,,24477
2014,9,9,5,,1866.98,29863
2014,9,9,5,,,30015
2014,9,9,6,456.07,2505.19,20881
2014,9,9,6,,272.16,23291
2014,9,9,6,,,30015
2014,9,9,6,2.46,5576.47,30159
2014,9,9,6,,,310332
2014,9,9,8,,,30034
2014,9,9,9,,,20600
2014,9,9,9,,586.04,22252
2014,9,9,9,,,23162
2014,9,8,3,,,20680
2014,9,8,3,153.04,779.27,23276
2014,9,8,4,,,310026
2014,9,8,4,,,311875
2014,9,8,5,1805.47,,20881
2014,9,8,5,,,21933
2014,9,8,5,,,24477
2014,9,8,6,,2659.86,21838
2014,9,8,6,,79.38,22200
2014,9,8,9,,,20600
2014,9,8,9,,,23162
2014,9,8,9,,,29155
2014,9,7,3,,,20680
2014,9,7,3,,45.81,22954
2014,9,7,3,2930.18,1273.69,23276
2014,9,7,3,,,29411
2014,9,7,3,,226.8,29560
2014,9,7,5,,,21933
2014,9,7,5,,,24477
2014,9,7,5,,,310026
2014,9,7,6,634.77,36.29,20513
2014,9,7,6,0.47,13161.88,21838
2014,9,7,6,,79.38,22200
2014,9,7,6,,45.36,23291
2014,9,7,6,,,23670
2014,9,7,6,,,310026
2014,9,7,7,,,24882
2014,9,7,8,,,29468
2014,9,7,9,,,20600
2014,9,7,9,,,23162
2014,9,6,3,44.69,,20093
2014,9,6,3,,,20680
2014,9,6,3,,19.5,22954
2014,9,6,3,10.21,330.21,23276
2014,9,6,3,,,29411
2014,9,6,3,,147.42,29560
2014,9,6,3,,,311875
2014,9,6,5,,577.42,23277
2014,9,6,5,,,24477
2014,9,6,5,,,30015
2014,9,6,6,,2546.01,20513
2014,9,6,6,234.69,3373.81,21838
2014,9,6,6,698.5,1769.46,23277
2014,9,6,6,47.12,113.4,23291
2014,9,6,6,,,23670
2014,9,6,6,,,310026
2014,9,6,7,,,24801
2014,9,6,8,,959.35,25278
2014,9,6,8,,,29468
2014,9,6,9,,,23162
2014,9,6,9,,,29155
2014,9,5,3,,,20680
2014,9,5,3,35.56,,21383
2014,9,5,3,,,29411
2014,9,5,3,,,311875
2014,9,5,4,,2.72,310913
2014,9,5,6,,377.38,20513
2014,9,5,6,555.29,783.8,23277
2014,9,5,6,,154.22,23291
2014,9,5,6,,,23670
2014,9,5,6,,,310026
2014,9,5,8,,1159.83,22252
2014,9,5,8,,1411.12,25278
2014,9,5,8,,,29468
2014,9,5,8,17.78,3249.08,29518
2014,9,5,9,,,23162
2014,9,5,9,,,29155
2014,9,5,10,,,29155
2014,9,4,3,190.02,222.26,20093
2014,9,4,3,,,20680
2014,9,4,3,,,311875
2014,9,4,6,,98.43,20513
2014,9,4,6,17.48,596.93,23277
2014,9,4,6,,,23670
2014,9,4,6,,,310332
2014,9,4,7,,,29468
2014,9,4,7,,,310332
2014,9,4,8,,11046.77,29518
2014,9,4,9,,,23162
2014,9,4,9,,,29155
2014,9,3,4,,39.01,22200
2014,9,3,5,,43.55,22200
2014,9,3,5,,,25320
2014,9,3,6,,70.76,23277
2014,9,3,6,,,23670
2014,9,3,6,,,310026
2014,9,3,9,,351.99,22252
2014,9,2,3,,272.61,29863
2014,9,2,4,,97.98,22200
2014,9,2,5,,110.22,22200
2014,9,2,5,,,25320
2014,9,2,6,,,310026
2014,9,2,7,258.39,215.92,23277
2014,9,2,9,,,20600
2014,9,2,9,,436.81,22252
2014,9,1,3,18.23,,29568
2014,9,1,3,19.11,1.36,29608
2014,9,1,3,,19.96,310913
2014,9,1,4,,,21933
2014,9,1,4,,132.45,22200
2014,9,1,4,,381.02,29863
2014,9,1,5,,,25320
2014,9,1,5,,,25386
2014,9,1,5,,664.51,29863
2014,9,1,6,,13.61,20513
2014,9,1,6,,794.24,21489
2014,9,1,6,,,310026
2014,9,1,7,125.73,242.68,23277
2014,9,1,7,166.03,45.36,25869
2014,9,1,8,,,22236
2014,9,1,8,,,27473
2014,9,1,9,,,20600
2014,9,1,9,,863.19,22252
2014,8,31,3,,161.03,22954
2014,8,31,3,,1190.22,29560
2014,8,31,3,,22.22,310913
2014,8,31,4,,14.97,22200
2014,8,31,5,,356.98,20881
2014,8,31,5,,3639.17,22200
2014,8,31,5,,,25320
2014,8,31,5,,755.69,29863
2014,8,31,6,,1296.83,20513
2014,8,31,6,,459.95,21489
2014,8,31,6,,972.96,29863
2014,8,31,6,,1126.73,29923
2014,8,31,7,92.24,73.48,25869
2014,8,31,8,,,22236
2014,8,31,9,,,20600
2014,8,31,9,,347,22252
2014,8,30,3,,198.22,22954
2014,8,30,3,13.34,,23276
2014,8,30,3,,1.36,310913
2014,8,30,4,,,21933
2014,8,30,4,,4393.49,22200
2014,8,30,5,,466.3,22200
2014,8,30,5,,,25320
2014,8,30,6,961.94,54.89,20513
2014,8,30,6,,1282.3,20881
2014,8,30,6,,933.96,21489
2014,8,30,6,,,24477
2014,8,30,6,22.23,1578.95,29863
2014,8,30,6,,487.16,29923
2014,8,30,7,,,24941
2014,8,30,8,,,22236
2014,8,30,8,,2252.99,29518
2014,8,30,9,,,20600
2014,8,30,9,,580.14,22252
2014,8,29,3,,172.37,22954
2014,8,29,3,,544.32,29560
2014,8,29,3,,1.81,29608
2014,8,29,3,,5.44,312275
2014,8,29,4,,,30015
2014,8,29,5,,,25320
2014,8,29,5,,212.28,29923
2014,8,29,6,,473.54,20513
2014,8,29,6,,2294.72,20881
2014,8,29,6,94.24,16.33,21489
2014,8,29,6,,,25386
2014,8,29,6,,1887.86,29863
2014,8,29,6,,121.56,29923
2014,8,29,8,,258.55,29518
2014,8,29,9,,,20600
2014,8,29,9,,163.29,22252
2014,8,28,1,1.33,,23133
2014,8,28,3,13.78,,23276
2014,8,28,3,,317.52,29560
2014,8,28,3,,4.08,310913
2014,8,28,4,,,21933
2014,8,28,4,,,30015
2014,8,28,5,3.92,,23146
2014,8,28,5,,,25320
2014,8,28,5,,,25386
2014,8,28,6,,13.6,20513
2014,8,28,6,742.79,542.95,20881
2014,8,28,6,,5.44,29923
2014,8,28,7,,,24941
2014,8,28,7,,1927.77,29518
2014,8,28,8,,,29468
2014,8,28,9,,,20600
2014,8,28,9,,629.14,22252
2014,8,27,3,,,29411
2014,8,27,4,,,21933
2014,8,27,4,,,30015
2014,8,27,4,,,311875
2014,8,27,6,,22.68,29518
2014,8,27,7,,,24477
2014,8,27,7,,,24941
2014,8,27,7,,27.22,29518
2014,8,27,8,,,24632
2014,8,27,8,,,29468
2014,8,27,9,,439.08,22252
2014,8,26,3,,,29411
2014,8,26,3,,,30015
2014,8,26,3,,8.16,310988
2014,8,26,4,,,29411
2014,8,26,4,,,311875
2014,8,26,6,,307.54,22200
2014,8,26,7,,,24632
2014,8,26,8,,,29468
2014,8,26,9,,,21942
2014,8,26,9,,1738.16,22252
2014,8,25,3,,440.43,22954
2014,8,25,3,,,30015
2014,8,25,3,,8.16,312275
2014,8,25,4,,,29411
2014,8,25,5,,,23734
2014,8,25,5,,,311405
2014,8,25,6,,163.29,22200
2014,8,25,6,,1949.54,23277
2014,8,25,7,,,24632
2014,8,25,8,,,26371
2014,8,25,9,,,21942
2014,8,25,9,,211.37,22252
2014,8,24,3,,545.67,22954
2014,8,24,3,,73.94,312275
2014,8,24,3,,46.72,312405
2014,8,24,5,,,23734
2014,8,24,6,,112.94,22200
2014,8,24,6,,213.64,23277
2014,8,24,7,,,24632
2014,8,24,8,,,26371
2014,8,24,8,,,26406
2014,8,24,9,,,21449
2014,8,24,9,,,21942
2014,8,24,9,,772.92,22252
2014,8,23,3,,191.87,22954
2014,8,23,3,,,30015
2014,8,23,4,,39.01,312405
2014,8,23,5,,410.5,21489
2014,8,23,5,,0.91,23277
2014,8,23,5,,,23734
2014,8,23,5,,,25320
2014,8,23,6,,104.33,22200
2014,8,23,6,,,23734
2014,8,23,6,,122.47,29923
2014,8,23,8,,,26406
2014,8,23,9,,,20600
2014,8,23,9,,,21449
2014,8,22,3,,32.66,22954
2014,8,22,3,,72.57,310988
2014,8,22,3,,,311875
2014,8,22,4,,7.71,310913
2014,8,22,4,,5.44,312275
2014,8,22,5,,,24198
2014,8,22,6,,82.1,21489
2014,8,22,6,,390.99,22200
2014,8,22,6,,,23734
2014,8,22,6,,1116.3,29923
2014,8,22,6,,8243.6,30159
2014,8,22,8,,1036.45,25278
2014,8,22,8,,,26517
2014,8,22,9,,,20600
2014,8,22,9,,,21449
2014,8,22,9,,,24185
2014,8,21,3,,,21933
2014,8,21,3,,16.78,22954
2014,8,21,4,,8.17,310913
2014,8,21,4,,16.78,312275
2014,8,21,4,,39.91,312405
2014,8,21,5,,,25320
2014,8,21,6,,258.55,21489
2014,8,21,6,,,23734
2014,8,21,6,,,29411
2014,8,21,6,,761.13,29923
2014,8,21,6,70.45,45.36,30159
2014,8,21,7,,275.33,25278
2014,8,21,7,,,29468
2014,8,21,8,,1814.36,25278
2014,8,21,8,,,26406
2014,8,21,8,,,26517
2014,8,21,8,,,27473
2014,8,21,9,,,20600
2014,8,21,9,,,21449
2014,8,21,9,,,24185
2014,8,20,4,,,29411
2014,8,20,4,,5.44,310913
2014,8,20,4,,30.39,312405
2014,8,20,6,,,20600
2014,8,20,6,,89.37,21489
2014,8,20,6,,,23734
2014,8,20,6,,,24801
2014,8,20,6,,667.69,29923
2014,8,20,6,14.1,106.6,30159
2014,8,20,7,,9.97,25278
2014,8,20,7,,,29468
2014,8,20,8,,,24794
2014,8,20,8,,,26406
2014,8,20,8,,,27473
2014,8,20,9,,,21449
2014,8,19,4,,4.54,310913
2014,8,19,5,,,25320
2014,8,19,6,,93.89,21489
2014,8,19,6,,,23734
2014,8,19,6,,,24477
2014,8,19,6,56.35,170.1,30159
2014,8,19,7,,262.63,22252
2014,8,19,7,,,29468
2014,8,19,8,,,26406
2014,8,19,9,,,21449
2014,8,18,3,,,21933
2014,8,18,3,,,23207
2014,8,18,3,,2.27,310913
2014,8,18,6,,,23734
2014,8,18,6,,,24477
2014,8,18,6,,5172.77,30159
2014,8,18,7,,2037.52,22252
2014,8,18,9,,,23162
2014,8,17,3,,,21933
2014,8,17,3,,,23207
2014,8,17,3,179.14,,23276
2014,8,17,4,3166.2,72.57,30282
2014,8,17,4,,1.36,310913
2014,8,17,4,,25.85,312275
2014,8,17,5,,,23734
2014,8,17,5,,,25320
2014,8,17,6,,427.74,21838
2014,8,17,6,,1417.94,22252
2014,8,17,6,,,24477
2014,8,17,7,,,24941
2014,8,17,9,,,23162
2014,8,16,3,,,21933
2014,8,16,3,,,311875
2014,8,16,4,,22.68,30629
2014,8,16,5,,1966.77,20881
2014,8,16,5,,,23734
2014,8,16,5,,,24477
2014,8,16,6,,274.88,20881
2014,8,16,6,29.26,6896.87,21838
2014,8,16,6,,995.63,22252
2014,8,16,6,,1295,23277
2014,8,16,6,,,24477
2014,8,16,6,,1356.25,29923
2014,8,16,6,2657.06,,30159
2014,8,16,8,,,21912
2014,8,16,8,,835.96,29518
2014,8,16,8,,,29619
2014,8,16,8,,,30345
2014,8,16,9,,,22236
2014,8,16,9,,,30345
2014,8,15,3,,,311875
2014,8,15,4,,22.68,30629
2014,8,15,4,,18.14,310988
2014,8,15,6,385.22,4819.42,20881
2014,8,15,6,982.02,4125.88,21838
2014,8,15,6,,4173.5,23277
2014,8,15,6,,1435.17,29923
2014,8,15,6,1703,8.16,30159
2014,8,15,7,,1008.79,25278
2014,8,15,8,,,21912
2014,8,15,8,,,26371
2014,8,15,8,,,26406
2014,8,15,8,,2561.44,29518
2014,8,15,8,,,30345
2014,8,15,9,,,22236
2014,8,14,1,1.24,,23133
2014,8,14,3,,,311875
2014,8,14,4,,5.44,312405
2014,8,14,5,,,23465
2014,8,14,6,,4223.85,20881
2014,8,14,6,,2753.32,29923
2014,8,14,6,1.13,58.52,30159
2014,8,14,6,,303.45,30629
2014,8,14,7,,221.81,25278
2014,8,14,7,,,26371
2014,8,14,8,,,26406
2014,8,14,8,,,30345
2014,8,14,9,,,23162
2014,8,13,1,0.62,,23133
2014,8,13,3,,,311875
2014,8,13,4,,12.7,312275
2014,8,13,4,,3.18,312405
2014,8,13,5,,386.01,29923
2014,8,13,6,154.09,4008.4,20881
2014,8,13,6,,386.01,29923
2014,8,13,6,,20.43,30159
2014,8,13,6,,855.47,30629
2014,8,13,7,,,26371
2014,8,13,8,,134.26,29518
2014,8,13,8,,,30345
2014,8,13,9,,,23162
2014,8,12,1,3.11,,21379
2014,8,12,3,,,21933
2014,8,12,3,,,311875
2014,8,12,6,,1730.9,22252
2014,8,12,6,,467.65,29923
2014,8,12,6,,2978.74,30159
2014,8,12,7,,,26371
2014,8,12,8,,,29619
2014,8,12,8,,,30345
2014,8,11,1,1.24,,23133
2014,8,11,3,,,21933
2014,8,11,4,140.47,16.33,23276
2014,8,11,5,,,25320
2014,8,11,5,,181.44,29863
2014,8,11,6,,1355.79,22252
2014,8,11,6,,272.16,29863
2014,8,11,8,,,29731
2014,8,11,9,,453.59,30629
2014,8,10,3,,278.96,22954
2014,8,10,3,,9.07,310988
2014,8,10,4,,,21933
2014,8,10,6,76.9,2098.31,22252
2014,8,9,3,,141.07,22954
2014,8,9,4,,,21933
2014,8,9,5,,,25320
2014,8,9,6,1923.78,4115.9,20881
2014,8,9,6,,2401.31,21838
2014,8,9,6,,1002.45,29863
2014,8,9,7,,,20492
2014,8,9,8,2415.31,,23291
2014,8,8,3,,1418.83,22954
2014,8,8,4,,,21933
2014,8,8,4,,24.5,312405
2014,8,8,5,,,25320
2014,8,8,6,208.48,247.21,21838
2014,8,8,6,,1795.77,22252
2014,8,8,6,,1109.04,29863
2014,8,8,6,,680.39,29923
2014,8,8,8,4808.68,,23291
2014,8,8,8,,5218.12,25278
2014,8,8,9,,90.72,30629
2014,8,7,4,,,21933
2014,8,7,4,53.79,,23276
2014,8,7,4,,3.17,310913
2014,8,7,4,,24.49,312405
2014,8,7,6,,2061.57,22252
2014,8,7,6,,544.32,29923
2014,8,7,7,,,20492
2014,8,7,8,5048.31,499.86,23291
2014,8,7,8,,4567.67,25278
2014,8,7,8,,,27080
2014,8,7,8,,,28831
2014,8,7,8,,,29731
2014,8,7,9,,,29731
2014,8,7,9,,239.95,30629
2014,8,6,3,,63.5,22460
2014,8,6,4,,3.63,310913
2014,8,6,4,,5.44,312405
2014,8,6,5,,,25320
2014,8,6,6,,2072.46,22252
2014,8,6,6,,340.2,29923
2014,8,6,7,,,20492
2014,8,6,7,,,26254
2014,8,6,8,,,26254
2014,8,6,8,,,27080
2014,8,6,8,,,28831
2014,8,6,9,,,22236
2014,8,6,9,,,23162
2014,8,6,9,,204.12,30629
2014,8,5,3,,1290.92,22460
2014,8,5,5,,,24801
2014,8,5,6,1001.95,2414.01,21383
2014,8,5,6,,465.85,22252
2014,8,5,6,,,29411
2014,8,5,6,,1937.75,29923
2014,8,5,8,,,28831
2014,8,5,9,,,22236
2014,8,5,9,,,23162
2014,8,5,9,,302.55,30629
2014,8,4,1,2.67,,23133
2014,8,4,3,,4.54,22460
2014,8,4,5,,,24801
2014,8,4,6,,1118.11,21383
2014,8,4,6,,,29411
2014,8,4,8,,,30248
2014,8,4,8,,,30345
2014,8,4,9,,,21449
2014,8,4,9,,,22236
2014,8,4,9,,,23162
2014,8,4,9,,,24185
2014,8,4,9,,158.76,30629
2014,8,3,3,,810.57,22460
2014,8,3,5,,908.99,22200
2014,8,3,5,,39.01,29863
2014,8,3,6,,1619.78,21383
2014,8,3,6,22.73,1119.93,21489
2014,8,3,6,,867.27,22200
2014,8,3,6,,,29411
2014,8,3,7,,,20492
2014,8,3,7,,,26254
2014,8,3,8,,2479.79,25278
2014,8,3,8,7623.98,,25869
2014,8,3,8,,,30345
2014,8,3,9,,,21449
2014,8,3,9,,,22236
2014,8,3,9,,,23162
2014,8,3,9,,,24185
2014,8,3,9,,226.8,30629
2014,8,2,3,,25.86,22460
2014,8,2,5,,147.42,29863
2014,8,2,6,,679.93,21383
2014,8,2,6,25.38,1109.48,21489
2014,8,2,6,,,30015
2014,8,2,6,594.32,10062.48,30159
2014,8,2,7,,,30248
2014,8,2,8,,662.7,25278
2014,8,2,8,8966.39,,25869
2014,8,2,9,,,21942
2014,8,2,9,,,23162
2014,8,2,9,,,24185
2014,8,2,9,,294.84,30629
2014,8,1,6,,,20492
2014,8,1,6,,1124.91,21383
2014,8,1,6,213.7,1414.76,21489
2014,8,1,6,0.07,215.01,29863
2014,8,1,6,,340.19,29923
2014,8,1,6,,,30015
2014,8,1,6,,15340.03,30159
2014,8,1,7,,,30248
2014,8,1,9,,,21942
2014,8,1,9,,,24185
2014,7,31,3,,2.27,312405
2014,7,31,6,,,29411
2014,7,31,6,0.31,307.08,29863
2014,7,31,6,,2744.24,29923
2014,7,31,6,,,30015
2014,7,31,6,,2601.8,30159
2014,7,31,7,,,20492
2014,7,31,7,,,30248
2014,7,31,8,7260.57,,25869
2014,7,31,8,,,27080
2014,7,31,9,,,21942
2014,7,31,9,,,23162
2014,7,31,9,,2.72,29196
2014,7,30,3,,184.16,22460
2014,7,30,4,,,311875
2014,7,30,6,,941.21,22200
2014,7,30,6,,,24220
2014,7,30,6,32.08,1790.79,29863
2014,7,30,6,149.83,1440.16,29923
2014,7,30,6,,,30015
2014,7,30,6,,691.73,30159
2014,7,30,7,,,20492
2014,7,30,8,10645.25,,25869
2014,7,30,8,,,27080
2014,7,30,9,,,23162
2014,7,30,9,45.34,5.44,29196
2014,7,30,9,,590.12,30629
2014,7,29,1,2.22,,29608
2014,7,29,3,,2224.87,22460
2014,7,29,3,,4.08,310988
2014,7,29,4,,,311875
2014,7,29,6,,374.22,22200
2014,7,29,6,59.98,1474.18,29923
2014,7,29,6,,847.77,30159
2014,7,29,7,,,20492
2014,7,29,7,,,30015
2014,7,29,7,,,30345
2014,7,29,8,,630.95,25278
2014,7,29,8,1266.33,,25869
2014,7,29,8,,,27080
2014,7,29,9,,,23162
2014,7,29,9,,158.76,30629
2014,7,28,1,,,23276
2014,7,28,1,,0.91,29608
2014,7,28,3,,5446.28,22460
2014,7,28,3,,49.89,22954
2014,7,28,4,,,311875
2014,7,28,4,,3.63,312405
